id,manufacturer,source,catalog_id,model,part_num,nsn,uom,expires,delivery,markup,fr_cost,sell_price
,ICX,OEM,12,"Ultra identiFINDER 2 with a NaI(TI) detector, GM detector, neutron detector with moderator, internal K40  source for calibration verification, and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator,  K40 source for calibration verification, LED peak stabilized, TFT LCD 64k color, 320 x 240 pixel display, microUSB cable connection, web server to interface with unit for set-up and to retrieve data, internal 12 channel GPS, 10m range Bluetooth? wireless communication, supports reachback via DUN capable cell phone, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), USB interface adapter box, USB to micro USB cable, RS-232 Serial to micro USB cable, micro to micro USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF2-ULK-NGH,,Ea.,,30-45 Days,,15824,19780
,ICX,OEM,12,"Telescopic identiFINDER with a NaI(TI) detector, GM detector and internal Cs137 source for calibration verification and peak stabilization.  NaI detector extended 92.5"" (235cm) away from the operator.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(Tl) detector, sealed GM detector for high doserate situations, ÷15 nCi internal Cs137 source, carrying case, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, lemo to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-X-NG,,Ea.,,30-45 Days,,17508,21885
,ICX,OEM,12,"Telescopic identiFINDER with a NaI(TI) detector, GM detector, neutron detector with moderator, and internal Cs137 source for calibration verification and peak stabilization.  NaI detector extended 92.5"" (235cm) away from the operator.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(Tl) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, ÷15 nCi internal Cs137 source, carrying case, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, lemo to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-X-NGH,,Ea.,,30-45 Days,,21356,26695
,ICX,OEM,12,"Safeguard identiFINDER with a NaI(TI) detector with tungsten shielding, GM detector, and an aluminum endcap with an affixed Cs137 source for calibration verification and LED peak stabilization.  Safeguard applications firmware.  Includes tungsten shielded 0.9"" diameter by 0.83"" thick (23mm x 21 mm) NaI(TI) detector, sealed GM detector for high doserate situations, aluminum endcap with ÷15 nCi Cs137 source attached inside, aluminum endcap with collimation aperture; Safeguard firmware to: 1.) Determine the active length of fuel elements 2.) Pu-U-Th verification; carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-T1-NG,,Ea.,,30-45 Days,,14220,17775
,ICX,OEM,12,"Safeguard identiFINDER with a NaI(TI) detector with tungsten shielding, GM detector, and an aluminum endcap with an affixed Cs137 source for calibration verification and stabilization.  Safeguard applications firmware.  Includes tungsten shielded 0.9"" diameter by 0.83"" thick (23mm x 21 mm) NaI(TI) detector, sealed GM detector for high doserate situations, aluminum endcap with ÷15 nCi Cs137 source attached inside, aluminum endcap with collimation aperture; Safeguard firmware based on NaIGEM code to: 1.) Determine the active length of fuel elements 2.) Pu-U-Th verification 3.) U enrichment calculation; carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-T2-NG,,Ea.,,30-45 Days,,16196,20245
,ICX,OEM,12,"Safeguard identiFINDER with a NaI(TI) detector with tungsten shielding, GM detector, and internal Cs137 source for calibration verification and LED peak stabilization.  Suitable for use with computer based NaIGEM Safeguard software program (not included).  Includes tungsten shielded 0.9"" diameter by 0.83"" thick (23mm x 21mm) NaI(TI) detector, sealed GM detector for high doserate situations, aluminum endcap with ÷15 nCi Cs137 source attached inside, aluminum endcap with collimation aperture, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-T-NG,,Ea.,,30-45 Days,,11296,14120
,ICX,OEM,12,"Uranium Enrichment (NaIGEM) software, PC based for use with identiFINDER.  Includes software CD and operating manual.",NAIGEM,,Ea.,,30-45 Days,,3160,3950
,ICX,OEM,12,"Ultra identiFINDER with a NaI(TI) detector, GM detector and internal K40 source for calibration verification and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, K40 (KCI) box, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UL-K-NG,,Ea.,,30-45 Days,,11756,14695
,ICX,OEM,12,"Ultra identiFINDER with a NaI(TI) detector, GM detector, neutron detector with moderator, and internal K40 source for calibration verification and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, K40 (KCI) box, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UL-K-NGH,,Ea.,,30-45 Days,,15356,19195
,ICX,OEM,12,"Ultra identiFINDER with a LaBr detector and GM detector.  LED peak stabilized.  Includes 1.2"" diameter x 1.2"" (30mm x 30mm) LaBr detector, sealed GM detector for high doserate situations, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UL-LG,,Ea.,,30-45 Days,,20956,26195
,ICX,OEM,12,"Ultra identiFINDER with a LaBr detector, GM detector, and neutron detector with moderator.  LED peak stabilized.  Includes 1.2"" diameter x 1.2"" (30mm x 30mm) LaBr detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UL-LGH,,Ea.,,30-45 Days,,24556,30695
,ICX,OEM,12,"Ultra identiFINDER with a NaI(TI) detector, GM detector and internal Cs137 source for calibration verification and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, ÷3 nCi internal Cs137, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UL-S-NG,,Ea.,,30-45 Days,,11756,14695
,ICX,OEM,12,"Ultra identiFINDER with a NaI(TI) detector, GM detector, neutron detector with moderator and internal Cs137 source for calibration verification and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, Sealed GM detector for high doserate situations, He3 neutron detector with moderator, ÷3 nCi internal Cs137, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UL-S-NGH,,Ea.,,30-45 Days,,15356,19195
,ICX,OEM,12,"Ultra watertight identiFINDER with a LaBr detector and GM detector...watertight down to 33 ft (10m).  LED peak stabilized.  Includes 1.2"" diameter x 1.2"" (30mm x 30mm) LaBr detector, sealed GM detector for high doserate situations, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-ULUW-LG,,Ea.,,30-45 Days,,26956,33695
,ICX,OEM,12,"Ultra watertight identiFINDER with a LaBr detector, GM detector...watertight down to 33 ft (10m).  LED peak stabilized.  Includes 1.2"" diameter x 1.2"" (30mm x 30mm) LaBr detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-ULUW-LGH,,Ea.,,30-45 Days,,30556,38195
,ICX,OEM,12,"Underwater identiFINDER with a NaI(TI) detector...watertight down to 33 ft. (10m), GM detector and internal Cs137 source for calibration verification and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(Tl) detector, sealed GM detector for high doserate situations, ÷3 nCi internal Cs137 source, LED peak stabilized, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, lemo to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-ULUW-NG,,Ea.,,30-45 Days,,17756,22195
,ICX,OEM,12,"Underwater identiFINDER with a NaI(TI) detector...watertight down to 33 ft. (10m), GM detector, neutron detector with moderator, and internal Cs137 source for calibration verification and LED peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(Tl) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, ÷3 nCi internal Cs137 source, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, lemo to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-ULUW-NGH,,Ea.,,30-45 Days,,21356,26695
,ICX,OEM,12,"Underwater identiFINDER with a NaI(TI) detector...watertight down to 33 ft. (10m), GM detector and internal Cs137 source for calibration verification and peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(Tl) detector, sealed GM detector for high doserate situations, ÷15 nCi internal Cs137 source, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, lemo to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UW-NG,,Ea.,,30-45 Days,,14796,18495
,ICX,OEM,12,"Underwater identiFINDER with a NaI(TI) detector...watertight down to 33 ft. (10m), GM detector, neutron detector with moderator, and internal Cs137 source for calibration verification and peak stabilization.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(Tl) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, ÷15 nCi internal Cs137 source, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, lemo to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",idF-UW-NGH,,Ea.,,30-45 Days,,18904,23630
,ICX,OEM,12,"Standard ironMAN with a NaI(Tl) detector and GM detector.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",ironMAN-NG,,Ea.,,30-45 Days,,5196,6495
,ICX,OEM,12,"Standard ironMAN with a NaI(Tl) detector, GM detector, and neutron detector with moderator.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",ironMAN-NGH,,Ea.,,30-45 Days,,8796,10995
,ICX,OEM,12,"Standard ironMAN with a NaI(Tl) detector and GM detector.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, belt holster, wrist strap, battery charger, rechargeable battery pack plus a spare battery pack for non-rechargeable AA batteries (batteries not included), mini USB interface adapter box, USB to mini USB cable, RS-232 Serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",ironMAN-NG-NC,,Ea.,,30-45 Days,,4956,6195
,ICX,OEM,12,"Telescopic ironMAN with a NaI(Tl) detector and GM detector.  NaI detector extended 92.5"" (235cm) away from the operator.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",ironMAN-X-NG,,Ea.,,30-45 Days,,11852,14815
,ICX,OEM,12,"Telescopic ironMAN with a NaI(Tl) detector, GM detector, and neutron detector.  NaI detector extended 92.5"" (235cm) away from the operator.  Includes 1.4"" diameter x 2"" (35mm x 51mm) NaI(TI) detector, sealed GM detector for high doserate situations, He3 neutron detector with moderator, carrying case, belt holster, wrist strap, battery charger, rechargeable battery pack, mini USB interface adapter box, USB to mini USB cable, RS-232 serial to mini USB cable, mini to mini USB cable, winTMCA32 MCA and Transfer software, operating manuals.",ironMAN-X-NGH,,Ea.,,30-45 Days,,14252,17815
,ICX,OEM,12,"Hardware and Software Package for remote operation and control of identiFINDER for Explosive Ordnance Disposal including two (2) serial RF transmission modules, one (1) set of cables; EOD version of winTMCA32 software with four windows: 1.) Spectrum 2.) Gamma doserate 3.)Neutron count rate 4.)Radionuclide identification results; operating manuals. ",USBV,,Ea.,,30-45 Days,,5036,6295
,ICX,OEM,12,"Shock protecting glove for identiFINDER and ironMAN (non-telescopic) includes black body cover with zippers, rubber cap for detector protrusion",idF-Glove,,Ea.,,30-45 Days,,156,195
,ICX,OEM,12,"Standard MCA emulation software program for installation on Windows based computer.  Functions include peak search, ROI integration and other MCA functions.  Must add an appendix to the model winTMCA for the intended instrument of use.  Example:  winTMCA-sS for scintiSPEC.  See list below for models and instrument type:
winTMCA-dS - dsciSPEC
winTMCA-nS - nanoSPEC
winTMCA-wM - webMATE
winTMCA-idF - identiFINDER
winTMCA-rH - radHUNTER
winTMCA-mR - microRaider
Contact factory for other models",winTMCA,,Ea.,,30-45 Days,,920,1150
,ICX,OEM,12,"microRaiderTM with CZT finder and high resolution identification detectors, 1 GB memory, voice recorder, USB communications port, Bluetooth? communication and camera including two (2) 15mm x 13mm x 5mm Finder CZT detectors, one (1) 7mm x 7mm x 3.5mm CZT high resolution ID detector, ó 3.5% fwhm resolution at 662 keV, Bluetooth? wireless communication plus ear piece; 640 x 480 pixel, 8 bit, fixed focus digital camera; web server interface, carrying case, DC-DC Car charger, USB connector, AC-DC Wall charger, USB connector, external battery pack uses 4 AA batteries (batteries included), standard USB to mini USB cable, ~ 10' long, retractable USB to mini USB cable, belt holster, operating manuals on device and on CD",microRaider-G,,Ea.,,30-45 Days,,7300,9125
,ICX,OEM,12,"microRaiderTM with CZT finder and high resolution identification detectors, neutron detector with moderator, 1 GB memory, voice recorder, USB communications port, Bluetooth? communication and camera including two (2) 15mm x 13mm x 5mm Finder CZT detectors, one (1) 7mm x 7mm x 3.5mm CZT high resolution ID detector, ó 3.5% fwhm resolution at 662 keV, He3 neutron detector (0.5"" x 2.6"" at 8atm) with moderator, Bluetooth? wireless communication and ear piece; 640 x 480 pixel, 8 bit, fixed focus camera; web server interface, carrying case; DC-DC Car charger, USB connector; AC-DC Wall charger, USB connector; external battery pack uses 4 AA batteries (batteries included), standard USB to mini USB cable, ~ 10' long, retractable USB to mini USB cable, belt holster, operating manuals on device and on CD",microRaider-GN,,Ea.,,30-45 Days,,9300,11625
